name,count,type,is_ambiguous
terithes,14,artist,False
terithes_(terithes),1,general,False
terriermon,925,character,False
teruterubouzu,1235,general,False
tesla_(company),8,copyright,False
teslajellymon,643,character,False
test_plugsuit,1381,general,False
test_tube,3671,general,False
testament_(guilty_gear),583,character,False
testicle_grab,2075,general,False
testicle_peek,601,general,False
testicle_sucking,2187,general,False
testicle_tattoo,33,general,False
testicles,139909,general,False
testicles_apart,1,general,False
testicles_on_face,234,general,False
tetori_(tetolisto),62,artist,False
tetris,238,copyright,False
tetrodotoxin,776,artist,False
tetsu_chokoreto,15,artist,False
tetsujin_momoko,363,artist,False
tetto_(onnoveltet),120,artist,False
texas_(arknights),4685,character,False
text,226,deprecated,False
text_background,3881,general,False
text_focus,105183,general,False
text_hair_ornament,5,general,False
text_in_eyes,235,general,False
text_messaging,706,general,False
text_on_clothes,25775,general,False
text_print,235,general,False
textless_version,7825,metadata,False
tezcatlipoca_(housamo),66,character,False
tf_cafe,270,artist,False
thai_commentary,206,general,False
thai_text,888,general,False
thalia,50,artist,False
thanabis,317,artist,False
thanatos_(panel_de_pon),2,general,False
thank_you,3389,general,False
thanksgiving,81,general,False
tharja_(fire_emblem),2268,character,False
tharja_(summer)_(fire_emblem),28,character,False
the-fellow,2,artist,False
the_bad_guys_(film),43,copyright,False
the_baddest_evelynn,147,character,False
the_doublek,2,artist,False
the_dreaming_current,8,character,False
the_emperor_(arknights),268,character,False
the_endsinger,46,character,False
the_fairly_oddparents,105,copyright,False
the_great_ace_attorney,722,copyright,False
the_great_ace_attorney_2:_resolve,139,copyright,False
the_iris_swordsoul,48,character,False
the_king_of_fighters,19887,copyright,False
the_king_of_fighters_2003,81,copyright,False
the_king_of_fighters_xiv,988,copyright,False
the_king_of_fighters_xv,1329,copyright,False
the_last_of_us,265,copyright,False
the_legend_of_korra,1602,copyright,False
the_legend_of_zelda,35420,copyright,False
the_legend_of_zelda:_breath_of_the_wild,10454,copyright,False
the_legend_of_zelda:_ocarina_of_time,3661,copyright,False
the_legend_of_zelda:_tears_of_the_kingdom,3818,copyright,False
the_legend_of_zelda:_twilight_princess,5606,copyright,False
the_loud_house,891,copyright,False
the_masculine_urge_to_(meme),3,general,False
the_matrix,112,copyright,False
the_other_half,95,artist,False
the_owl_house,751,copyright,False
the_pose,3696,general,False
the_radiance,9,character,False
the_silent_orchestra,32,character,False
the_super_mario_bros._movie,413,copyright,False
the_temptation_of_st._anthony,2,copyright,False
the_transformers_(idw),263,copyright,False
the_umbrella_academy,26,copyright,False
the_white-haired_girl_(nukitashi),1,general,False
theft,1083,general,False
thegodslove,2,general,False
theo_(merc_storia),1,general,False
theodore_(persona),176,character,False
theqside,3,artist,False
therisnow,3,artist,False
thermometer,1196,general,False
thermos,890,general,False
thesquiddycipher,12,artist,False
thetis_(last_origin),124,character,False
thetismon,388,character,False
they_(kiman),115,character,False
thiana_(panel_de_pon),11,character,False
thick,1077,deprecated,False
thick_arms,2057,general,False
thick_eyebrows,62085,general,False
thick_neck,7,general,False
thick_outlines,109,general,False
thick_thighs,151884,general,False
thigh_belt,948,general,False
thigh_boots,79902,general,False
thigh_cutout,1572,general,False
thigh_gap,72301,general,False
thigh_garter,52,general,False
thigh_grab,9088,general,False
thigh_holster,5644,general,False
thigh_pouch,1898,general,False
thigh_ribbon,2315,general,False
thigh_sex,5739,general,False
thigh_straddling,477,general,False
thigh_strap,99530,general,False
thighband_pantyhose,22249,general,False
thighhighs,1152602,general,False
thighhighs_under_boots,6087,general,False
thighlet,11768,general,False
thighs,661110,general,False
thinking,3237,general,False
third-party_edit,65296,metadata,False
third-party_source,6697,metadata,False
third_eye,37004,general,False
third_eye_on_chest,93,general,False
thomas_8000,350,artist,False
thomasz,403,artist,False
thompson_(girls'_frontline),236,character,False
thong,50577,general,False
thong_bikini,9024,general,False
thong_leotard,11251,general,False
thor_(iron_saga),1,character,False
thore_(nathalukpol),46,artist,False
thorns,4473,general,False
thought_bubble,18672,general,False
thread,1125,general,False
three-dimensional_maneuver_gear,2082,general,False
three_fingers,26,general,False
three_monkeys,104,copyright,False
threesome,26842,general,False
threeworlds,18,artist,False
threeworlds_(sansei),8,artist,False
thresh_(league_of_legends),138,character,False
thriller_bark,174,general,False
throne,5438,general,False
through_screen,606,general,False
through_window,169,general,False
throwing,2900,general,False
throwing_knife,3997,general,False
thrusters,1643,general,False
thumb_in_pocket,152,general,False
thumb_ring,1545,general,False
thumbprint_cookie,233,general,False
thumbs_down,600,general,False
thumbs_up,9469,general,False
thundercracker,88,character,False
thundergotch,188,artist,False
thundradrawings,18,artist,False
tia_noto_yoko,70,character,False
tiamat_(fate),589,character,False
tian_kazuki,120,artist,True
tianhua64293936,1,artist,False
tianzhong_zhongtian,177,artist,False
tiara,60529,general,False
tibbers,191,character,False
tic-tac-toe,119,general,False
tickling,4056,general,False
ticonderoga_(azur_lane),57,character,False
tie,79,deprecated,False
tie_clip,3952,general,False
tied_ears,242,general,False
tied_hair,1319,deprecated,False
tied_jacket,203,general,False
tied_shirt,10741,general,False
tied_up,2020,deprecated,False
tied_up_(nonsexual),2246,general,False
tied_up_(sexual),91773,general,False
tiefling,107,character,False
tiemu_(man190),386,artist,False
tiered_tray,1155,general,False
tifa_lockhart,16460,character,False
tiffany_chou,2,artist,False
tiffy_(nottytiffy),537,character,False
tiger,5221,general,False
tiger_boy,2211,general,False
tiger_ears,11896,general,False
tiger_girl,3760,general,False
tiger_print,10308,general,False
tiger_stripes,1855,general,False
tiger_tail,8404,general,False
tighhighs,24,general,False
tighnari_(genshin_impact),1111,character,False
tighnari_(kiehls')_(genshin_impact),27,character,False
tight_clothes,12383,general,False
tight_dress,1155,general,False
tight_pants,4813,general,False
tight_skirt,278,general,False
tikal_the_echidna,103,character,False
tiktok_logo,51,general,False
tiktok_username,23,general,False
tile_ceiling,303,general,False
tile_floor,10405,general,False
tile_roof,319,general,False
tile_wall,5605,general,False
tiles,16776,general,False
tilted_headwear,7358,general,False
tim_1127,1,general,False
time_paradox,6489,general,False
time_stop,1075,general,False
timerra_(fire_emblem),103,character,False
timeskip,181,general,False
timmy_(winx_club),1,general,False
timmyyen,105,artist,False
ting_an_(azur_lane),29,character,False
tingyu_(490101957),19,artist,False
tingyun_(honkai:_star_rail),303,character,False
tinnin,12,character,False
tinted_eyewear,13092,general,False
tiny,52,deprecated,False
tio_plato,283,character,False
tiona_hiryute,169,character,False
tione_hiryute,109,character,False
tippy_(gochiusa),2253,character,False
tiptoe,2,deprecated,False
tiptoes,10430,general,False
tire,999,general,False
tissue_box,5171,general,False
titan_(p&d),2,character,False
titania_(final_fantasy),77,character,False
title,1691,general,False
tixnen,7,artist,False
tk_n_gm,16,general,False
tnr_(horiko1525),168,artist,False
to35roro,1,general,False
to_love-ru,11350,copyright,False
to_love-ru_darkness,3560,copyright,False
toa_72,4,general,False
toaru_kagaku_no_railgun,15435,copyright,False
toaru_majutsu_no_index,24090,copyright,False
toaru_majutsu_no_index:_new_testament,732,copyright,False
toast,2149,general,False
toast_in_mouth,1008,general,False
tobaku_haouden_zero,63,copyright,False
tobimura,171,artist,False
toby_(ace_attorney),23,character,False
tochinoko,96,artist,False
today_is_friday_in_california_(meme),7,general,False
todo_kohaku,40,character,False
todo_kohaku_(1st_costume),1,general,False
todoroki_shouto,2298,character,False
toe_cleavage,232,general,False
toe_ring,1201,general,False
toe_scrunch,5452,general,False
toeless_footwear,5128,general,False
toeless_legwear,15954,general,False
toenail_polish,18530,general,False
toenails,31509,general,False
toes,182879,general,True
toey,3,artist,False
tofu,569,general,False
tofuandsoup,5,general,False
tofuubear,1038,artist,False
toga_himiko,4935,character,False
togekiss,370,character,False
togemon,298,character,False
togepi,848,character,False
togruta,290,character,False
tohri_hosoya,6,general,False
tohsaka_rin,11281,character,False
toi1et_paper,83,artist,True
toilet,11420,general,False
toilet_paper,2070,general,False
toilet_stall,1231,general,False
toilet_use,3325,general,False
tojo_kirumi,580,character,False
tokai,80,artist,False
tokai_teio_(umamusume),2897,character,False
tokaki,13,general,False
toketa-sekai,50,artist,False
toki_(blue_archive),3894,character,False
toki_(bunny)_(blue_archive),2444,character,False
toki_ayano,126,character,False
toki_reatle,50,artist,False
tokidoki_bosotto_roshia-go_de_dereru_tonari_no_arya-san,162,copyright,False
tokime_(fuuto_tantei),106,character,False
tokime_shizuka,51,character,False
tokimeki_memorial,1546,copyright,False
tokimeki_memorial_2,574,copyright,False
tokin_hat,31472,general,False
tokinhr,62,general,False
tokino_sora,1326,character,False
tokino_sora_(6th_costume),37,character,False
tokisaki_mio,541,character,False
tokitou_muichirou,372,character,False
tokiwa_senkei,72,artist,False
tokkieee_qian,22,artist,False
tokkuri,691,general,False
tokkyu,464,artist,False
tokoro_megumi,679,character,False
tokoyami_fumikage,276,character,False
tokoyami_towa,4731,character,False
tokoyami_towa_(1st_costume),53,character,False
tokoyami_towa_(3rd_costume),89,character,False
tokoyami_towa_(5th_costume),76,character,False
tokoyami_towa_(cosplay),70,general,False
tokumei_nozomi_nozomu,14,general,False
tokuno_yuika,254,artist,False
tokusatsu,2132,copyright,False
tokyo-3_middle_school_uniform,1413,general,False
tokyo_(city),573,general,False
tokyo_afterschool_summoners,4048,copyright,False
tokyo_big_sight,377,copyright,False
tokyo_mew_mew,817,copyright,False
tokyo_tower,364,general,False
tokyo_underground,24,copyright,False
tokyogenso,220,artist,False
tom_(tom_and_jerry),40,character,False
tom_and_jerry,145,copyright,False
tom_clancy's_the_division,221,copyright,False
tomato,3779,general,False
tomato_(lsj44867),181,artist,False
tomato_(suzuzunnda10),1,general,False
tomato_slice,225,general,False
tomatojam,380,artist,False
tomawarinosuizou,40,artist,False
tomboy,11334,general,False
tombstone,2636,general,False
tomimi_(arknights),851,character,False
tomoe_(symbol),3514,general,False
tomoe_hotaru,1505,character,False
tomoe_mami,15393,character,False
tomoeda_elementary_school_uniform,765,general,False
tomoeda_middle_school_uniform,49,general,False
tomohiro_kai,573,artist,False
tomonaga_kaori,30,character,False
tomoo_(tomo),269,artist,False
tomozero,391,artist,False
tomtomjm,36,artist,False
toned,31132,general,False
toned_female,1050,general,False
toned_male,9491,general,False
tonee,1215,artist,False
tonegawa_yukio,121,character,False
tonelico_(fate),93,character,False
tonfa,1284,general,False
tongs,773,general,False
tongue,414473,general,False
tongue_out,288027,general,True
tongue_piercing,3443,general,False
tongue_tattoo,247,general,False
tonguetopknot,2,general,False
tonio_(spuid_antn),4,artist,False
tonkotuneedle,78,artist,False
tonomiya68,139,artist,False
tonosamamamemon,5,character,False
tonsure,7,general,False
too_literal,333,general,False
too_many,3313,general,False
too_many_bandaids,28,general,False
too_many_butterflies,25,general,False
too_many_eyes,50,general,False
too_many_scars,59,general,False
too_many_sex_toys,606,general,False
tooaya,48,artist,False
tooku_nomura_(artist),122,artist,False
tools,1184,general,False
toon_(style),863,general,False
tooth,752,general,False
tooth_gap,351,general,False
toothbrush,3354,general,False
toothbrush_in_mouth,361,general,False
top,31,deprecated,False
top-down_bottom-up,32514,general,False
top_hat,22488,general,False
top_pull,576,general,False
topia,244,artist,False
topknot,7809,general,False
topless,97891,general,False
topless_male,30455,general,False
tora0820,18,artist,False
tora_(toratgy),3,general,False
toradora!,4059,copyright,False
torajirou_(toraneko_zirou),124,artist,False
toramaru_shou,6885,character,False
toratsugumi,20,general,False
tori150,10,artist,False
tori_ririisu,24,artist,False
tori_thaiga,2,general,False
toriefuni,11,general,False
torii,10156,general,False
torikoboshi,24,general,False
torinari_(dtvisu),242,artist,False
toritoki_(1301237579),3,general,False
torkoal,256,character,False
torn,1563,general,False
torn_bodysuit,4276,general,False
torn_cape,2764,general,False
torn_cloak,510,general,False
torn_clothes,150754,general,False
torn_clothing,92,general,False
torn_coat,603,general,False
torn_dress,5297,general,False
torn_gloves,1270,general,False
torn_hat,486,general,False
torn_jacket,1148,general,False
torn_jeans,1300,general,False
torn_kimono,312,general,False
torn_legwear,24591,deprecated,False
torn_leotard,1497,general,False
torn_panties,1849,general,False
torn_pants,5507,general,False
torn_pantyhose,12357,general,False
torn_scarf,1119,general,False
torn_shirt,7922,general,False
torn_shorts,2505,general,False
torn_skirt,4327,general,False
torn_sleeve,264,general,False
torn_sleeves,2754,general,False
torn_socks,361,general,False
torn_sports_bra,83,general,False
torn_sweater,162,general,False
torn_thighhighs,8141,general,False
tornado_kirby,2,general,False
torogao,8034,general,False
toropiamon,16,character,False
torotei,724,artist,False
torpedo,8276,general,False
torpedo_launcher,1133,general,False
torpedo_tubes,1446,general,False
torso_grab,10690,general,False
torture,3993,general,False
tory_(tory29),90,artist,False
tosen_jordan_(umamusume),448,character,False
tostantan,267,artist,False
totatokeke,378,artist,False
tote_bag,240,general,False
totenkopf,114,general,False
toto_(caaaaarrot),58,artist,False
toto_(merc_storia),5,character,False
toto_wolff,1,general,False
totoharu_(kujirai_minato),196,artist,False
totoki86,288,artist,False
tottotonero,737,artist,False
toucannon,127,character,False
touching_another's_face,6,general,False
touching_nipples,31,general,False
touhoku_itako,422,character,False
touhoku_zunko,593,character,False
touhou,793072,copyright,False
touhou_(pc-98),9446,copyright,False
touhou_lost_word,888,copyright,False
toukaiseiya,16,artist,False
touken_ranbu,16790,copyright,False
touko_(toko12_tooko),46,artist,False
touniyuu,42,artist,False
tourbox,42,general,False
tousen,296,artist,False
toutenkou,552,artist,False
toutetsu_yuuma,872,character,False
towel,52074,general,False
towel_around_breasts,18,general,False
towel_around_neck,4475,general,False
towel_on_head,4657,general,False
towel_on_one_shoulder,178,general,False
tower,4656,general,True
town,2344,general,False
toxicant_(mang_tinggenghuangeng),1,general,False
toy,4362,general,False
toy_block,217,general,False
toy_chica,34,character,False
toy_gun,273,general,False
toy_robot,72,general,False
toy_store,11,general,False
toyasu_aina,138,artist,False
toyohama_nodoka,49,character,False
toyosatomimi_no_miko,8820,character,False
toyota,512,copyright,False
toyota_86,57,general,False
toyota_ft-1,2,general,False
toyota_sprinter_trueno,98,general,False
tr_(hareru),63,artist,False
traced,325,general,False
tracen_school_uniform,7743,general,False
tracen_swimsuit,300,general,False
tracen_training_uniform,550,general,False
tracer_(overwatch),2441,character,False
track_and_field,1012,general,False
track_jacket,25981,general,False
track_pants,4588,general,False
track_suit,6712,general,False
traditional_art,62880,deprecated,False
traditional_bowtie,5470,general,False
traditional_chinese_text,624,general,False
traditional_clothes,3273,general,False
traditional_media,67905,general,False
trafalgar_law,2069,character,False
traffic_cone,1165,general,False
traffic_light,2124,general,False
trailblazer_(honkai:_star_rail),1302,character,False
train,8162,general,False
train_interior,6914,general,False
train_station_platform,339,general,False
trainee-chan,0,general,False
trainee-chan_(konoshige),11,character,False
trainer_(umamusume),1942,character,False
trainer_card,13,general,False
trait_connection,7071,general,False
trampoline,28,general,False
trans_boy,1,general,False
transexual,1,general,False
transformers,4400,copyright,False
transformers:_rise_of_the_beasts,15,copyright,False
transformers_(live_action),163,copyright,False
transforming_watch,3,general,False
translated,168662,metadata,False
translation_request,526000,metadata,False
translucent_bunnysuit,221,general,False
transmission_tower,506,general,False
transparent,11056,general,False
transparent_background,69979,general,False
transparent_bag,84,general,False
transparent_horns,46,general,False
transparent_innertube,62,general,False
transparent_panties,11,general,False
transparent_umbrella,2427,general,False
trap,69494,general,True
trapped,1117,general,False
trash,844,general,False
trash_bag,1124,general,False
trash_can,3388,general,False
tray,27657,general,False
treasure,480,general,False
treble_clef,2744,general,False
tree,140655,general,False
tree_branch,8548,general,False
tree_print,89,general,False
tree_shade,2284,general,False
treecko,652,character,False
treepxiv,2,artist,False
trees,123602,deprecated,False
trellis,92,general,False
trembling,75272,general,False
trench_coat,5322,general,False
tress_ribbon,18015,general,False
tri_braids,545,general,False
tri_tails,2257,general,False
triangle,2655,general,False
triangle-shaped_pupils,181,general,False
triangle_earrings,1404,general,False
triangle_hair_ornament,1092,general,False
triangle_mouth,10971,general,False
triangular_headpiece,11048,general,False
tribadism,5859,general,False
tribal,2367,general,False
tribal_tattoo,935,general,False
triceratops,123,general,False
tricky_46,87,artist,False
tricorne,1201,general,False
trident,5262,general,False
trigger_discipline,7720,general,False
trigun,1091,copyright,False
trigun_stampede,493,copyright,False
trimmed_tail,17,general,False
trinity-fate62,26,artist,False
trinity_general_school_swimsuit,40,general,False
triple_anal,223,general,False
triple_penetration,3165,general,False
tripping,1930,general,False
trish_(devil_may_cry),349,character,False
trista_(iron_saga),9,character,False
tristana,575,character,False
trophy,794,general,False
tropical-rouge!_precure,1784,copyright,False
tropical_drink,798,general,False
tropical_fish,930,general,False
trowel,394,general,False
truck,1688,general,False
trucy_wright,421,character,False
true_damage_(league_of_legends),41,character,False
true_damage_akali,11,character,False
trumpet,2247,general,False
trunks_(dragon_ball),2142,character,False
trunks_(future)_(dragon_ball),633,character,False
trunsoest_(lord_of_the_mysteries),6,general,False
truss,66,general,False
truubluu,11,general,False
tsathoggua_(housamo),31,character,False
tsmtsuki,3,general,False
tsoo_ah,1,general,False
tsuba_(guard),47,general,False
tsubaki_(blue_archive),866,character,False
tsubaki_tsubame,2,general,False
tsubame_tip_off!,1,general,False
tsubasa_chronicle,280,copyright,False
tsubsa_syaoin,82,artist,False
tsubutarou,63,artist,False
tsuchinoko_(kemono_friends),796,character,False
tsudzuaori_kadan,7,general,False
tsudzuraori,3,artist,False
tsuezu,281,artist,False
tsugihagi_(chainsaw_man),76,character,False
tsugumi_(guilty_crown),159,character,False
tsuka-ito,34,general,False
tsuka_mahiro,1,general,False
tsukareta_san,702,artist,False
tsukasawa_takamatsu,1112,artist,False
tsuki_oto_sena,13,general,False
tsuki_to_laika_to_nosferatu,73,copyright,False
tsukihime,9056,copyright,False
tsukihime_(remake),906,copyright,False
tsukiko_(moon_arc),1,general,False
tsukiman,677,artist,False
tsukimi_seiya,31,artist,False
tsukimiya_ayu,734,character,False
tsukinaga_leo,150,character,False
tsukino_mito,2189,character,False
tsukino_usagi,6548,character,False
tsukioka_kogane,1541,character,False
tsukishiro_yukito,127,character,False
tsukiyo_(skymint),631,artist,False
tsukiyono_aroe,85,artist,False
tsukiyono_ruli,1300,character,False
tsukumo_(soar99),604,artist,False
tsukumo_sana,1196,character,True
tsukuyo_(blue_archive),250,character,False
tsukuyomi_(ff14),47,character,False
tsumiki_mikan,1953,character,False
tsumugi_wenders,111,character,False
tsunade,4827,character,False
tsunade_(naruto),6188,character,False
tsunagi_first_middle_school_uniform,4,general,False
tsunako,2258,artist,False
tsundere,6073,general,False
tsunderemaids,10,artist,False
tsune_(tune),467,artist,False
tsunomaki_watame,1947,character,False
tsunomaki_watame_(1st_costume),740,character,False
tsurime,27468,general,False
tsurugi_(blue_archive),439,character,False
tsurugi_(swimsuit)_(blue_archive),98,character,False
tsurugi_zenjirou,82,character,False
tsurui,638,artist,False
tsurumaki_maki,1237,character,False
tsurumaru_tsuyoshi_(umamusume),111,character,False
tsushima_yoshiko,6321,character,False
tsuume,16,general,False
tsuvida,51,artist,False
ttanuu.,213,artist,False
ttwdnmd,2,artist,False
tuanshan,29,general,False
tube,2283,general,False
tube_dress,1184,general,False
tube_top,16689,general,False
tulip_(pokemon),77,character,False
tumbler_glass,1,general,False
tumblr_logo,29,general,False
tumblr_username,942,general,False
tumi_nngnn,3,general,False
tumikilondon5,17,general,False
tunic,3925,general,False
tunoko98,33,artist,False
turban,2444,general,False
turkey_leg,32,general,False
turn_pale,4448,general,False
turnaround,1975,general,False
turning_around,86,general,False
turning_head,2513,general,False
turning_red,58,copyright,False
turntable,371,general,False
turntip,1,general,False
turret,18530,general,False
turtle,2948,general,False
turtle_boy,17,general,False
turtle_shell,2834,general,False
turtleneck,76348,general,False
turtleneck_bodysuit,25,general,False
turtleneck_dress,2192,general,False
turtleneck_jacket,454,general,False
turtleneck_leotard,1979,general,False
turtleneck_sweater,20523,general,False
turtwig,639,character,False
tuscaloosa_(kancolle),108,character,False
tusks,2555,general,False
tutou_jiang,121,artist,False
tutuxia,7,general,False
tuzaixia,60,artist,False
twerk,1,general,False
twerking,479,general,False
twiin_cosplay,2,artist,False
twilight,5572,general,False
twin_braids,149548,general,False
twin_drills,35515,general,False
twincest,2364,general,False
twinkle_star_knights,10,copyright,False
twins,28423,general,False
twintails,854446,general,False
twintails_day,602,general,False
twisted_torso,4515,general,False
twisted_wonderland,1538,copyright,False
twitch.tv,130,copyright,False
twitching,2842,general,False
twitching_penis,1577,general,False
twitter,3838,copyright,False
twitter-chan,0,character,False
twitter-san,98,general,False
twitter-san_(character),78,character,False
twitter_bird,67,character,False
twitter_logo,2351,general,False
twitter_strip_game_(meme),680,general,False
twitter_username,169243,general,False
twitter_x_logo,18,general,False
two-finger_salute,719,general,False
two-footed_footjob,968,general,False
two-handed,1698,general,False
two-handed_handjob,1324,general,False
two-sided_cape,1651,general,False
two-sided_coat,281,general,False
two-sided_fabric,5522,general,False
two-sided_gloves,32,general,False
two-sided_headwear,204,general,False
two-sided_jacket,1112,general,False
two-tone_background,32749,general,False
two-tone_bikini,2916,general,False
two-tone_bodysuit,836,general,False
two-tone_bow,1053,general,False
two-tone_bowtie,217,general,False
two-tone_bra,193,general,False
two-tone_cape,767,general,False
two-tone_coat,731,general,False
two-tone_corset,1,general,False
two-tone_dress,9928,general,False
two-tone_eyes,422,general,False
two-tone_footwear,865,general,False
two-tone_fur,5642,general,False
two-tone_gloves,3056,general,False
two-tone_hair,153142,general,False
two-tone_hairband,1240,general,False
two-tone_headwear,993,general,False
two-tone_horns,54,general,False
two-tone_jacket,3722,general,False
two-tone_jumpsuit,23,general,False
two-tone_kimono,305,general,False
two-tone_leotard,1076,general,False
two-tone_one-piece_swimsuit,105,general,False
two-tone_panties,314,general,False
two-tone_pants,222,general,False
two-tone_pubic_hair,5,general,False
two-tone_ribbon,1987,general,False
two-tone_scarf,137,general,False
two-tone_shirt,4773,general,False
two-tone_shorts,265,general,False
two-tone_skin,6542,general,False
two-tone_skirt,3542,general,False
two-tone_sleeves,83,general,False
two-tone_sweater,207,general,False
two-tone_swimsuit,2883,general,False
two_(pie13_tea),1,general,False
two_girls,41,general,False
two_languages,1,general,False
two_pokemon,31,artist,False
two_side_up,128394,general,False
two_tails,7936,general,False
two_tone_hair,108,deprecated,False
two_you_(vocaloid),8,copyright,False
twrlare,646,artist,False
tyako_089,239,artist,False
tyakomes,161,general,False
tyenka7728,92,artist,False
tying_hair,6050,general,False
type-moon,5477,copyright,False
type_99_short_rifle,5,general,False
type_moll,47,artist,False
typewriter,228,general,False
typing,350,general,False
typo,1947,general,False
tyranid,44,character,False
tyrannosaurus_rex,742,general,False
u-556_(azur_lane),92,character,False
u-min,64,artist,False
u-olga_marie,114,character,False
u-sama_(u_summer0719),73,artist,False
u.a._school_uniform,917,general,False
u.n._spacy,481,general,False
u_rin,153,artist,False
u_u,1908,general,False
ub_orca,8,general,False
ubo_(ubo_tales),119,artist,False
uccow,1221,artist,False
uchiha_sarada,2323,character,False
uchiha_sasuke,5415,character,False
uchikake,1100,general,False
uchiwa,3829,general,False
uchuuneko,272,artist,False
uchuuneko_(vtuber),31,character,False
udon_(udonalium),74,artist,False
udonya,2,artist,False
uechin_ewokaku,133,artist,False
uehara_ayumu,3056,character,False
uehara_himari,725,character,False
ueharam,13,artist,False
uenomigi,186,artist,False
uenoryoma,567,artist,False
uenoyama_ritsuka,76,character,False
uep20,20,artist,False
ufo,2472,general,False
ufri_asquis,5,character,False
uganda_(ugandam_00),170,artist,False
ugatsu_matsuki,270,artist,False
ugly_cat,10,artist,False
ugly_man,5930,general,False
ugoira,2539,metadata,False
uh_weird,4,artist,False
ui_(blue_archive),1715,character,False
ui_(swimsuit)_(blue_archive),288,character,False
ui_frara,102,artist,False
uiri-na,170,artist,False
uito_yzwa,17,general,False
ukai_zero,64,character,False
ukaya_masaru,10,artist,False
uki_atsuya,154,artist,False
ukiukikiwi2525,44,artist,False
ulrich_von_hutten_(azur_lane),440,character,False
ulti_(one_piece),563,character,False
ultimate_madoka,3775,character,False
ultra_beast,1562,general,False
ultrabinou,209,artist,False
ultramarines,54,character,False
umagenzin,119,artist,False
umamusume,57796,copyright,False
umamusume:_road_to_the_top,113,general,False
umamusume_summer_story_(umamusume),102,general,False
umayuru,146,general,False
umber00,39,artist,False
umbrakinesis,92,general,False
umbrella,73210,general,False
umbrella_on_arm,24,general,False
umbrella_over_shoulder,1,general,False
ume_(kancolle),104,character,False
umedoufu,13,artist,True
umekichi_(tw),3,general,False
umemaro_(siona0908),174,artist,False
umikaze_shuu,6,general,False
umikochannart,238,artist,False
uminchu_oh,2,general,False
umitsuki_(kurage_no_shokushu),46,artist,False
ump45_(girls'_frontline),3055,character,False
ump9_(girls'_frontline),2044,character,False
ump9_(mod3)_(girls'_frontline),101,character,False
un_nm5sy,64,artist,False
una_(mazinger),51,artist,False
unagiya_ikumi,155,character,False
unakami_aya,1,general,False
unaligned_breasts,5729,general,False
unamused,974,general,False
unbirthing,598,general,False
unbuttoned,17943,general,False
unbuttoned_jacket,34,general,False
unbuttoned_shirt,5854,general,False
unbuttoned_sleeves,69,general,False
uncensored,329192,general,True
uncle_quil_(overcyan),1,artist,False
unconscious,3226,general,False
unconventional_maid,3645,general,False
unconventional_media,584,general,False
undead,1482,general,False
under-rim_eyewear,22018,general,False
under_covers,8119,general,False
under_night_in-birth,1791,copyright,False
under_night_in-birth_2_sys:celes,1,general,False
under_night_in-birth_exe:late[st],89,copyright,False
under_table,2958,general,False
under_tree,882,general,False
underboob,101416,general,False
underboob_cutout,4362,general,False
underbust,12925,general,False
undercut,9795,general,False
underground,375,general,False
underlighting,181,general,False
undershirt,7932,general,False
undersized_animal,301,general,False
undersized_breast_cup,161,general,False
undertale,4919,copyright,False
underwater,23094,general,False
underwear,916239,general,False
underwear_cutout,6,general,False
underwear_only,54257,general,False
underwear_pull,469,general,False
underwear_removed,276,general,False
underworld_(ornament),262,general,False
undone_bikini,75,general,False
undone_necktie,1589,general,False
undressing,74251,general,False
undressing_another,1362,general,False
uneven_eyes,4700,general,False
uneven_gloves,3160,general,False
uneven_horns,24,general,False
uneven_legwear,12969,general,False
uneven_sleeves,2908,general,False
unfairr,909,artist,False
unfinished,5888,metadata,False
unfinished_dream_of_all_living_ghost,125,copyright,False
unhappy,261,deprecated,False
unhappy_refrain_(vocaloid),82,copyright,False
uniform,165817,general,True
union_jack,2071,general,False
union_jack_print,38,general,False
unis_(black_souls),3,character,False
united_kingdom_(hetalia),1402,character,False
unizou,210,artist,False
unknown_mother_goose_(vocaloid),59,copyright,False
unmoving_pattern,5054,general,False
unohana_retsu,634,character,False
unoshima_kanaka,29,artist,False
unprotected_sex,42,general,False
unrefle,34,artist,False
unryuu_(kancolle),2490,character,False
unsfrau,341,artist,False
unsheathed,3117,general,False
unsheathing,4922,general,False
unsomnus,255,artist,False
untied,3202,deprecated,False
untied_bikini,8269,general,False
untied_panties,2644,general,False
untue,831,artist,False
untying,1582,general,False
unusualpie,36,artist,False
unzan,2423,character,False
unzipped,17267,general,False
unzipping,1216,general,False
uohhhhhhhhh!_(meme),108,general,False
uotsu_(sabakou),42,artist,False
upao_(amane_kanata),23,character,False
updo,2818,general,False
upper_body,526425,general,False
upper_teeth_only,92249,general,False
upright_straddle,6738,general,False
upscaled,2424,metadata,False
upshirt,1963,general,False
upshorts,2618,general,False
upside-down,23752,general,False
upside-down_bikini_top,3,general,False
upside-down_text,27,general,False
upskirt,62922,general,False
upturned_eyes,1331,general,False
ura_(hamburg_oniku),122,artist,False
ura_illust,84,artist,False
urakaze_(kancolle),2626,character,False
urakichi55,11,artist,False
uramaki,1,general,False
urameshi_yusuke,114,character,False
urami0310,71,general,False
uranohoshi_school_uniform,3297,general,False
uraraka_ochako,6591,character,False
urata_asao,109,artist,False
urban,428,general,False
urbosa,697,character,False
